@relation Version347

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {no-bug,bug}

@data
2,3,0,11,21,1,0,11,2,2,92,0,0,0.857143,0.625,1,1,45,6,3,no-bug
3,5,0,4,8,3,2,2,2,1.166667,29,0,0,0.965517,1,3,3,7.666667,1,0.3333,no-bug
2,4,10,11,6,1,10,1,1,1,22,0,0,0.961538,1,1,1,9.5,2,1,no-bug
3,6,0,3,8,3,1,2,2,1.166667,29,0,0,0.979592,1,3,4,7.666667,1,0.3333,no-bug
6,8,0,10,14,15,1,9,4,1.066667,46,0,0,0.885714,0.7,5,5,6.166667,1,0.6667,no-bug
13,3,0,51,91,36,0,51,2,0.777778,708,0.333333,0,0.388889,0.25,2,3,53.230769,11,4.2308,no-bug
2,1,0,5,2,1,3,2,2,2,2,0,0,0,1,0,0,0,1,1,no-bug
6,4,0,19,25,9,1,18,2,0.933333,138,0,0,0.826087,0.6,2,4,21.5,1,0.6667,no-bug
5,5,0,20,21,4,8,12,4,0.916667,116,0,0,0.94,0.5625,2,4,21.6,1,0.6,no-bug
2,3,0,12,12,1,0,12,2,2,53,0,0,0.857143,0.625,1,1,25.5,6,3,no-bug
2,3,0,7,8,1,0,7,2,2,25,0,0,0.857143,0.625,2,2,11.5,2,1,no-bug
6,5,0,23,40,13,0,23,3,1,148,0,0,0.833333,0.36,4,5,23,4,1.1667,no-bug
4,5,0,31,41,4,2,29,3,1,199,0,0,0.959184,0.555556,2,4,47.5,1,0.5,no-bug
3,5,0,5,8,3,3,2,2,1.166667,29,0,0,0.965517,1,3,3,7.666667,1,0.3333,no-bug
2,1,0,10,7,0,3,7,2,0,32,1,0,0,0.6,0,0,14.5,1,0.5,no-bug
3,1,0,5,8,3,1,4,2,2,34,0,0,0,0.5,0,0,10.333333,2,1,no-bug
2,1,0,13,8,1,7,6,2,2,17,0,0,0,0.625,0,0,7.5,1,0.5,no-bug
2,4,0,12,17,1,0,12,2,1,92,0,0,0.928571,0.625,1,1,44.5,1,0.5,no-bug
6,6,0,17,30,3,1,16,5,0.866667,132,0,0,0.878788,0.55,3,4,20.5,1,0.6667,no-bug
2,4,0,9,11,1,0,9,2,1,39,0,0,0.972222,0.666667,2,2,18,1,0.5,no-bug
6,5,0,21,22,9,0,21,2,0.933333,84,0,0,0.833333,0.6,3,4,12.5,1,0.6667,no-bug
14,1,0,2,23,55,2,0,14,0.846154,164,1,0,0,0.714286,0,0,10.285714,8,1.4286,no-bug
2,5,0,30,23,1,0,30,2,1,179,0,0,0.9375,0.625,1,1,86,1,0.5,no-bug
2,3,0,11,19,1,0,11,2,2,78,0,0,0.857143,0.625,1,1,38,4,2,no-bug
5,5,0,10,15,10,0,10,1,1,62,0,0,0.913043,0.7,2,3,11,3,1.2,no-bug
2,4,1,2,6,1,1,1,1,1,22,0,0,0.958333,1,1,1,9.5,2,1,no-bug
2,4,0,21,21,1,0,21,2,1,224,0,0,0.928571,0.625,1,1,108,9,4.5,no-bug
6,8,0,10,14,15,1,9,4,1.066667,46,0,0,0.885714,0.7,5,5,6.166667,1,0.6667,no-bug
3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368,0.666667,0,0,13.666667,2,0.6667,no-bug
2,3,0,10,12,1,0,10,2,1,61,0,0,0.857143,0.625,1,1,28.5,3,1.5,no-bug
2,3,0,14,13,1,0,14,2,2,68,0,0,0.857143,0.625,1,1,33,8,4,no-bug
6,5,0,18,22,13,0,18,3,1,88,0,0,0.833333,0.36,3,4,13,2,0.8333,no-bug
6,4,0,10,21,9,0,10,2,0.933333,79,0,0,0.826087,0.6,2,4,11.666667,1,0.6667,no-bug
6,4,0,31,39,9,0,31,2,0.966667,210,0,0,0.826087,0.6,2,3,33,1,0.6667,no-bug
4,5,0,23,29,4,1,22,3,1,145,0,0,0.959184,0.555556,2,4,34.25,1,0.5,no-bug
2,3,0,8,6,1,0,8,2,2,18,0,0,0.857143,0.583333,1,1,8,1,0.5,no-bug
6,7,0,16,17,15,4,12,4,1.066667,76,0,0,0.885714,0.7,5,5,11.166667,3,1.3333,no-bug
5,5,0,22,25,8,0,22,2,1,82,0,0,0.869565,0.5,3,3,14.8,1,0.6,no-bug
2,4,0,32,28,1,0,32,2,1,131,0,0,0.928571,0.625,1,1,63,1,0.5,no-bug
2,3,0,29,25,1,0,29,2,1,104,0,0,0.857143,0.625,1,1,50.5,1,0.5,no-bug
2,4,0,17,17,1,0,17,2,1,72,0,0,0.888889,0.6,1,1,34.5,8,4,no-bug
6,8,0,10,14,15,1,9,4,1.066667,46,0,0,0.885714,0.7,5,5,6.166667,1,0.6667,no-bug
2,4,0,28,26,1,0,28,2,1,167,0,0,0.928571,0.625,1,1,80,1,0.5,no-bug
3,4,35,43,5,3,35,8,3,2,16,0,0,0.866667,0.666667,1,1,4.333333,1,0.6667,no-bug
2,4,0,16,16,1,0,16,2,1,60,0,0,0.928571,0.625,1,1,28.5,1,0.5,no-bug
2,5,0,1,3,1,0,1,1,2,7,0,0,0.973684,1,1,1,2.5,1,0.5,no-bug
6,7,0,17,18,15,4,13,4,1.066667,62,0,0,0.885714,0.7,5,5,8.833333,3,1,no-bug
3,4,0,11,19,1,0,11,2,0.75,59,0.5,0,0.928571,0.625,1,1,18,1,0.3333,no-bug
4,5,0,12,24,4,1,11,3,1,94,0,0,0.959184,0.555556,2,4,21.75,1,0.5,no-bug
2,3,0,33,25,1,0,33,2,1,168,0,0,0.857143,0.625,1,1,81.5,1,0.5,no-bug
3,6,0,3,8,3,1,2,2,1.166667,29,0,0,0.979592,1,3,4,7.666667,1,0.3333,no-bug
4,4,179,182,10,6,179,3,2,1,31,0,0,0.9,1,1,2,6.25,1,0.5,no-bug
5,5,0,10,14,8,0,10,2,1,46,0,0,0.869565,0.5,3,3,7.6,1,0.6,bug
7,5,0,28,37,9,0,28,2,0.916667,228,0,0,0.807692,0.666667,2,4,31,1,0.7143,no-bug
2,2,0,11,4,1,9,2,2,2,15,0,0,0.875,0.5,0,0,6.5,2,1,no-bug
2,4,0,6,6,1,0,6,2,2,16,0,0,0.972222,0.666667,2,2,7,1,0.5,no-bug
4,3,95,101,9,6,95,6,2,2,26,0,0,0.842105,0.5,1,5,5.5,1,0.75,no-bug
2,4,0,20,17,1,0,20,2,1,58,0,0,0.928571,0.625,1,1,27.5,1,0.5,no-bug
4,5,0,3,9,6,1,2,1,1.111111,32,0,0,0.92,1,2,2,6.25,1,0.5,no-bug
3,5,2,16,20,1,2,14,2,0.75,75,0,0,0.979167,0.666667,0,0,23.333333,1,0.3333,no-bug
2,3,0,7,9,1,0,7,2,2,29,0,0,0.857143,0.625,1,1,13.5,1,0.5,no-bug
2,4,0,19,19,1,0,19,2,1,132,0,0,0.928571,0.625,1,1,63,1,0.5,no-bug
3,6,2,54,56,3,2,52,2,1,453,0,0,0.967742,0.666667,0,0,149.333333,6,2,no-bug
2,1,0,22,6,1,15,7,2,2,16,0,0,0,0.625,0,0,7,1,0.5,no-bug
5,5,0,10,14,8,0,10,2,1,46,0,0,0.869565,0.5,3,3,7.6,1,0.6,no-bug
3,6,0,3,8,3,1,2,2,1.166667,29,0,0,0.979592,1,3,4,7.666667,1,0.3333,no-bug
23,1,0,52,130,179,17,35,19,0.787879,1620,0.333333,0,0,0.149351,0,0,69.304348,6,3.0435,no-bug
2,4,0,31,36,1,0,31,2,1,295,0,0,0.928571,0.625,1,1,144.5,1,0.5,bug
2,4,0,45,57,1,0,45,2,1,385,0,0,0.928571,0.625,1,1,190,1,0.5,no-bug
6,4,0,22,23,9,0,22,2,0.933333,100,0,0,0.826087,0.6,2,4,15.166667,1,0.6667,no-bug
2,3,0,5,18,1,0,5,2,2,123,0,0,0.857143,0.625,1,1,60.5,9,4.5,no-bug
0,1,0,343,0,0,343,0,0,2,742,0,0,0,0,0,0,0,0,0,bug
3,4,0,10,20,3,0,10,2,1,70,0.5,0,0.928571,0.625,1,1,21.666667,1,0.3333,no-bug
7,5,0,19,24,21,0,19,1,1,158,0,0,0.882353,0.785714,2,3,21,8,2.1429,no-bug
2,1,0,10,11,1,1,9,2,2,58,0,0,0,0.625,0,0,28,1,0.5,no-bug
2,4,0,29,39,1,0,29,2,1,694,0,0,0.928571,0.625,1,1,343,1,0.5,bug
2,3,0,10,11,1,0,10,2,1,54,0,0,0.857143,0.625,1,1,25,1,0.5,no-bug
3,5,0,5,8,3,3,2,2,1.166667,29,0,0,0.965517,1,3,3,7.666667,1,0.3333,no-bug
7,5,0,22,30,13,0,22,3,0.916667,206,0,0,0.8,0.4,3,5,27.571429,4,1.1429,no-bug
2,3,0,5,6,1,0,5,2,2,19,1,0,0.857143,0.625,1,1,8,1,0.5,no-bug
2,3,0,5,7,1,0,5,2,2,19,0,0,0.857143,0.625,1,1,8.5,1,0.5,no-bug
4,5,0,3,9,6,1,2,1,1.111111,32,0,0,0.92,1,2,2,6.25,1,0.5,no-bug
8,1,0,28,49,28,3,25,4,0.714286,346,0,0,0,0.5,0,0,42.125,2,1,no-bug
5,5,0,16,23,8,0,16,2,1,97,0,0,0.869565,0.5,3,3,17.6,1,0.6,bug
3,3,12,20,21,1,12,8,2,0.75,83,0.5,0,0.956522,0.75,2,2,26,1,0.3333,no-bug
7,5,0,20,25,1,4,16,6,0.791667,226,0,0,0.83871,0.777778,2,2,30.714286,1,0.7143,no-bug
3,4,0,30,32,1,0,30,2,0.833333,223,0.333333,0,0.928571,0.625,1,1,72.333333,1,0.3333,no-bug
2,3,0,21,11,1,0,21,2,2,37,0,0,0.857143,0.583333,1,1,17.5,1,0.5,no-bug
2,3,0,24,23,1,0,24,2,1,99,0,0,0.857143,0.625,1,1,47.5,1,0.5,no-bug
8,4,0,38,55,16,0,38,3,0.928571,346,0,0,0.76,0.428571,3,5,41.25,4,1.125,no-bug
2,3,0,30,25,1,0,30,2,1,102,0,0,0.857143,0.625,1,1,49.5,1,0.5,no-bug
6,4,0,9,10,15,0,9,1,2,22,0,0,0.722222,0.444444,1,2,2.666667,1,0.8333,no-bug
2,4,0,24,16,1,0,24,2,2,55,0,0,0.928571,0.625,1,1,26.5,1,0.5,no-bug
5,5,0,10,14,8,0,10,2,1,46,0,0,0.869565,0.5,3,3,7.6,1,0.6,no-bug
2,4,0,16,23,1,0,16,2,1.5,96,0,0,0.972222,0.666667,3,3,46,6,3,no-bug
6,5,0,14,21,9,0,14,2,0.95,87,0,0,0.833333,0.6,3,4,12.833333,1,0.6667,no-bug
2,5,3,4,3,1,3,1,1,2,7,0,0,0.958333,1,1,1,2.5,1,0.5,no-bug
6,1,0,4,18,3,1,3,2,0.6,78,0.8,1,0,0.3,0,0,11.166667,2,0.8333,no-bug
6,5,0,41,54,9,1,40,4,0.933333,541,0,0,0.870968,0.55,2,2,88.166667,1,0.6667,no-bug
4,5,0,4,6,6,0,4,1,2,14,0,0,0.9375,0.625,1,1,2.5,1,0.75,no-bug
6,5,0,23,23,9,0,23,2,0.95,97,0,0,0.833333,0.6,3,4,14.5,1,0.6667,no-bug
2,4,0,15,13,1,0,15,2,1.333333,69,0,0,0.928571,0.625,1,1,32,1,0.5,no-bug
5,5,0,10,14,8,0,10,2,1,46,0,0,0.869565,0.5,3,3,7.6,1,0.6,no-bug
2,3,0,10,13,1,0,10,2,1,53,0,0,0.857143,0.625,1,1,25,1,0.5,no-bug
2,4,0,18,22,1,0,18,2,1,119,0,0,0.928571,0.625,1,1,57.5,1,0.5,no-bug
5,5,0,10,14,8,0,10,2,1,46,0,0,0.869565,0.5,3,3,7.6,1,0.6,no-bug
2,5,0,1,3,1,0,1,1,2,7,0,0,0.973684,1,1,1,2.5,1,0.5,no-bug
4,8,0,3,9,6,1,2,1,1.111111,32,0,0,0.942857,1,3,3,6.25,1,0.5,no-bug
2,3,0,33,30,1,0,33,2,1,113,0,0,0.857143,0.625,1,1,55,1,0.5,no-bug
2,3,0,9,12,1,0,9,2,1,44,0,0,0.857143,0.625,1,1,20.5,3,1.5,no-bug
2,5,0,1,3,1,0,1,1,2,7,0,0,0.973684,1,1,1,2.5,1,0.5,no-bug
2,3,0,29,25,1,0,29,2,1,98,0,0,0.857143,0.625,1,1,47.5,1,0.5,no-bug
2,3,0,8,9,1,0,8,2,2,27,0,0,0.857143,0.625,1,1,12.5,1,0.5,no-bug
2,1,0,7,5,1,1,6,2,2,14,0,0,0,0.625,0,0,6,1,0.5,no-bug
2,4,0,21,20,1,0,21,2,1,145,0,0,0.928571,0.625,1,1,69,1,0.5,no-bug
2,3,0,30,31,1,0,30,2,1,227,0,0,0.857143,0.625,1,1,110.5,8,4,no-bug
3,4,2,9,37,1,2,7,2,0.833333,157,0.333333,0,0.954545,0.75,0,0,50.333333,5,1.6667,bug
4,7,4,16,14,6,4,12,1,1,97,0,0,0.939394,0.555556,2,2,22,1,0.5,no-bug
2,3,0,11,16,1,0,11,2,1,57,0,0,0.857143,0.625,1,1,27,5,2.5,no-bug
5,1,0,16,12,10,1,15,5,2,50,0,0,0,0.72,0,0,9,1,0.8,no-bug
7,1,0,9,11,21,0,9,7,2,33,0,0,0,0.285714,0,0,3.714286,1,0.8571,no-bug
4,5,0,1,9,6,0,1,4,1,45,0,0,0.869565,1,1,1,9.75,2,1.25,no-bug
7,1,2,30,48,21,2,28,5,2,243,0,0,0,0.742857,0,0,33.714286,1,0.8571,bug
4,8,0,3,9,6,1,2,1,1.111111,32,0,0,0.942857,1,3,3,6.25,1,0.5,no-bug
7,7,0,17,20,21,3,14,5,1.055556,103,0,0,0.861111,0.75,5,5,13.285714,3,1.5714,no-bug
2,3,0,9,7,1,0,9,2,2,23,0,0,0.857143,0.625,1,1,10.5,2,1,no-bug
2,4,0,14,12,1,0,14,2,1,41,0,0,0.928571,0.625,1,1,19,1,0.5,no-bug
4,5,0,1,9,6,0,1,4,1,45,0,0,0.869565,1,1,1,9.75,2,1.25,no-bug
2,5,0,12,7,1,0,12,2,2,64,0,0,0.9375,0.6,1,1,31,1,0.5,no-bug
3,3,0,9,40,1,0,9,2,0.875,184,0.25,0,0.933333,0.75,0,0,59,6,2,no-bug
5,5,0,11,15,8,1,10,2,1,52,0,0,0.892857,0.5,3,3,8.8,1,0.6,no-bug
2,3,0,22,21,1,0,22,2,2,89,0,0,0.857143,0.625,1,1,43.5,1,0.5,no-bug
3,3,0,8,35,1,0,8,2,0.916667,235,0.166667,0,0.933333,0.75,0,0,75.333333,6,2,no-bug
2,4,0,21,29,1,0,21,2,1.5,157,0.5,0,0.928571,0.625,1,1,76.5,1,0.5,no-bug
3,5,0,3,8,3,1,2,2,1.166667,29,0,0,0.965517,1,3,3,7.666667,1,0.3333,no-bug
1,1,0,6,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
2,4,0,18,18,1,0,18,2,1,102,0,0,0.928571,0.625,1,1,48.5,1,0.5,no-bug
4,5,0,26,41,4,1,25,3,1,232,0,0,0.959184,0.555556,2,4,56,1,0.5,no-bug
7,8,0,10,16,15,0,10,2,0.944444,60,0,0,0.868421,0.555556,5,6,7.142857,1,0.7143,no-bug
6,4,0,10,25,9,0,10,2,0.933333,91,0,0,0.826087,0.6,2,4,13.666667,1,0.6667,no-bug
3,6,0,12,20,3,0,12,2,1,70,0,0,0.945946,0.428571,1,1,22,3,1.3333,no-bug
2,3,0,19,20,1,0,19,2,1,82,0,0,0.857143,0.625,1,1,39.5,1,0.5,no-bug
5,5,0,13,33,8,0,13,2,0.975,280,0.1,0,0.918919,0.333333,1,2,53,3,1,no-bug
6,5,0,19,27,13,0,19,3,1,156,0,0,0.833333,0.36,3,4,24,4,1.1667,no-bug
2,4,0,24,35,1,0,24,2,1,285,0,0,0.928571,0.625,1,1,140,1,0.5,no-bug
3,4,0,37,58,1,0,37,2,1.1,292,0.6,0,0.928571,0.625,1,1,94.666667,1,0.3333,no-bug
6,5,0,15,36,9,0,15,4,0.971429,468,0.071429,0,0.894737,0.333333,1,2,74.666667,3,1,no-bug
2,4,0,14,16,1,0,14,2,1,61,0,0,0.928571,0.625,1,1,29,1,0.5,no-bug
2,4,0,21,29,1,0,21,2,1,135,0,0,0.972222,0.666667,3,3,66,5,2.5,no-bug
6,5,0,17,19,13,0,17,2,1,54,0,0,0.84,0.6,2,4,7.5,1,0.6667,no-bug
5,1,0,22,22,8,17,5,3,0.875,66,0.5,0,0,0.25,0,0,11.8,1,0.6,bug
2,5,0,18,18,1,0,18,2,1,62,0,0,0.9375,0.6,1,1,29.5,1,0.5,no-bug
6,4,0,25,41,13,0,25,3,1,211,0,0,0.826087,0.36,2,3,33,4,1.1667,no-bug
6,5,0,17,17,13,1,16,3,1,65,0,0,0.833333,0.36,3,4,9.333333,1,0.6667,no-bug
5,5,0,10,14,8,0,10,2,1,46,0,0,0.869565,0.5,3,3,7.6,1,0.6,no-bug
5,5,0,22,37,4,2,20,4,0.9375,181,0,0,0.9,0.666667,2,2,34.4,1,0.6,no-bug
2,3,0,10,11,1,0,10,2,1,48,0,0,0.857143,0.625,1,1,22.5,3,1.5,no-bug
5,1,0,1,5,10,1,0,5,2,5,0,0,0,1,0,0,0,1,1,no-bug
2,4,0,11,7,1,0,11,2,2,38,0,0,0.888889,0.6,1,1,18,1,0.5,no-bug
2,4,1,2,6,1,1,1,1,1,22,0,0,0.958333,1,1,1,9.5,2,1,no-bug
2,4,1,2,6,1,1,1,1,1,22,0,0,0.961538,1,1,1,9.5,2,1,no-bug
3,3,0,8,35,1,0,8,2,0.875,163,0.25,0,0.933333,0.75,0,0,52,6,2,no-bug
6,8,0,10,15,13,0,10,2,1,49,0,0,0.885714,0.466667,4,6,6.666667,1,0.6667,no-bug
2,3,0,15,13,1,0,15,2,1,69,0,0,0.857143,0.625,1,1,33,1,0.5,no-bug
2,3,0,15,21,1,0,15,2,1.333333,95,0.333333,0,0.857143,0.625,1,1,45,7,3.5,no-bug
5,5,0,10,14,8,0,10,2,1,46,0,0,0.869565,0.5,3,3,7.6,1,0.6,no-bug
4,5,0,2,9,6,0,2,3,1.111111,32,0,0,0.935484,1,1,1,6.25,1,0.5,no-bug
2,3,0,13,11,1,0,13,2,2,42,0,0,0.857143,0.625,1,1,20,3,1.5,no-bug
4,5,0,12,13,4,3,9,3,1,52,0,0,0.959184,0.555556,2,4,11.25,1,0.5,no-bug
13,1,0,7,28,76,4,3,10,0.958333,206,0.5,0,0,0.472222,0,0,14.692308,3,1,no-bug
4,5,0,1,9,6,0,1,4,1,45,0,0,0.869565,1,1,1,9.75,2,1.25,no-bug
2,4,0,6,6,1,0,6,2,2,16,0,0,0.972222,0.666667,2,2,7,1,0.5,no-bug
0,1,0,1,0,0,0,1,0,2,18,0,0,0,0,0,0,0,0,0,no-bug
3,4,0,27,40,1,0,27,2,0.666667,256,0.333333,0,0.928571,0.625,1,1,83.333333,1,0.3333,no-bug
4,5,0,21,22,4,1,20,3,1,96,0,0,0.959184,0.555556,2,4,22,1,0.5,no-bug
4,8,0,3,9,6,1,2,1,1.111111,32,0,0,0.942857,1,3,3,6.25,1,0.5,no-bug
7,5,0,37,49,13,0,37,3,0.9375,313,0,0,0.8,0.4,3,5,42.571429,4,1.1429,no-bug
2,3,0,20,17,1,0,20,2,2,84,0,0,0.857143,0.625,2,2,40.5,1,0.5,no-bug
2,3,0,21,19,1,0,21,2,1,76,0,0,0.857143,0.625,1,1,36.5,1,0.5,no-bug
11,1,0,50,18,23,42,8,8,0.85,217,0,0,0,0.5,0,0,18.363636,1,0.8182,no-bug
2,2,0,21,17,1,1,20,1,2,87,0,0,0.857143,0.625,1,1,42.5,1,0.5,no-bug
2,5,0,36,50,1,0,36,2,1,254,0,0,0.9375,0.6,1,1,125.5,1,0.5,bug
9,4,4,21,47,18,4,17,4,0.9,339,0.3,0,0.794118,0.2875,1,1,35.555556,12,2.5556,no-bug
7,7,0,17,20,21,3,14,5,1.055556,107,0,0,0.861111,0.75,5,5,13.857143,3,1.5714,no-bug
4,5,0,12,20,4,0,12,2,0.944444,280,0,0,0.918919,0.392857,2,3,67.5,1,0.75,no-bug
2,3,0,13,10,1,0,13,2,2,36,0,0,0.857143,0.625,1,1,17,1,0.5,no-bug
2,1,0,7,5,1,2,5,2,2,11,0,0,0,0.625,0,0,4.5,1,0.5,no-bug
2,4,0,24,23,1,0,24,2,1.5,135,0.5,0,0.928571,0.625,1,1,65.5,1,0.5,no-bug
2,1,0,6,5,1,2,4,2,2,11,0,0,0,0.625,0,0,4.5,1,0.5,no-bug
4,5,0,12,16,4,1,11,3,1,60,0,0,0.928571,0.555556,2,2,13.25,1,0.5,no-bug
3,1,0,11,18,3,2,9,1,1,76,0,0,0,0.5,0,0,23.666667,1,0.3333,no-bug
2,3,0,12,19,1,0,12,2,2,81,0,0,0.857143,0.625,1,1,39.5,9,4.5,no-bug
2,7,4,6,7,1,4,2,1,1,25,0,0,1,1,0,0,10.5,0,0,no-bug
2,5,0,10,6,1,0,10,2,2,27,0,0,0.9375,0.6,1,1,12.5,1,0.5,no-bug
2,3,0,23,21,1,0,23,2,1,111,0,0,0.857143,0.625,1,1,53,1,0.5,no-bug
7,3,2,15,36,17,2,13,5,0.933333,313,0.2,0,0.736842,0.666667,1,2,43,7,1.5714,bug
6,4,0,15,21,9,0,15,2,0.933333,80,0,0,0.826087,0.6,2,4,11.833333,1,0.6667,no-bug
2,4,0,16,16,1,0,16,2,1,81,0,0,0.928571,0.625,1,1,39,1,0.5,no-bug
5,5,0,20,28,10,0,20,1,1,152,0,0,0.913043,0.7,2,3,28.6,12,3,no-bug
7,5,0,18,23,15,0,18,3,0.944444,78,0,0,0.8,0.4,3,5,9.714286,1,0.7143,no-bug
4,2,0,8,13,6,3,5,1,2,29,0,0,0.571429,0.55,1,2,6.25,1,0.75,no-bug
2,5,0,25,22,1,0,25,2,1,101,0,0,0.9375,0.6,1,1,49,1,0.5,no-bug
2,4,0,13,13,1,0,13,2,1,48,0,0,0.928571,0.625,1,1,22.5,1,0.5,no-bug
6,5,0,17,21,13,0,17,3,1,120,0,0,0.833333,0.36,3,4,18,4,1.1667,no-bug
6,5,0,11,17,9,0,11,2,0.933333,59,0,0,0.84,0.6,2,4,8.333333,1,0.6667,no-bug
18,1,5,23,51,127,5,18,5,0.935294,338,0.5,0,0,0.197861,0,0,17.222222,2,1.3333,no-bug
6,5,0,25,39,13,0,25,3,1,193,0,0,0.833333,0.36,3,4,30.166667,4,1.1667,no-bug
7,4,0,15,25,9,4,11,2,0.888889,111,0,0,0.791667,0.666667,2,4,14.428571,1,0.7143,no-bug
3,6,0,3,8,3,1,2,2,1.166667,29,0,0,0.979592,1,3,4,7.666667,1,0.3333,no-bug
2,3,0,26,25,1,0,26,2,1,120,0,0,0.857143,0.625,1,1,58,7,3.5,no-bug
2,3,0,8,8,1,0,8,2,2,27,0,0,0.857143,0.625,1,1,12.5,2,1,no-bug
3,1,0,8,7,3,6,2,2,1,51,0,1,0,0.75,0,0,15.666667,5,1.6667,no-bug
6,1,0,15,25,13,1,14,5,0.9,92,0.5,0,0,0.72,0,0,14,1,0.6667,no-bug
2,4,0,21,20,1,0,21,2,1,155,0,0,0.928571,0.625,1,1,74.5,1,0.5,no-bug
2,3,0,10,13,1,0,10,2,2,55,0,0,0.857143,0.625,1,1,26.5,5,2.5,no-bug
2,4,0,13,13,1,0,13,2,1,72,0,0,0.928571,0.625,1,1,34,1,0.5,no-bug
1,1,0,5,1,0,2,3,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
2,2,0,7,11,1,0,7,2,1.5,45,0.5,0,0.8,0.666667,1,1,20.5,3,1.5,no-bug
7,4,0,21,33,9,0,21,2,0.933333,187,0,0,0.791667,0.666667,2,4,25,1,0.7143,no-bug
2,3,0,15,20,1,0,15,2,1,88,0,0,0.857143,0.625,1,1,42.5,1,0.5,no-bug
2,3,0,14,12,1,0,14,2,1,65,0,0,0.857143,0.625,1,1,30.5,1,0.5,no-bug
2,3,0,17,19,1,0,17,2,1,68,0,0,0.857143,0.625,1,1,32.5,1,0.5,no-bug
2,1,0,8,6,1,1,7,2,2,16,0,0,0,0.625,0,0,7,1,0.5,no-bug
2,3,0,13,15,1,0,13,2,1,81,0,0,0.857143,0.625,1,1,38.5,5,2.5,no-bug
2,4,0,12,15,1,0,12,2,1,96,0,0,0.928571,0.625,1,1,46,1,0.5,no-bug
6,5,0,12,17,13,0,12,2,1,56,0,0,0.833333,0.6,3,4,7.833333,1,0.6667,no-bug
2,3,0,13,13,1,0,13,2,2,50,0,0,0.857143,0.625,1,1,24,4,2,no-bug
5,5,0,30,40,6,0,30,3,0.833333,236,0.333333,0,0.894737,0.342857,2,3,45.6,3,1.2,no-bug
2,4,0,7,8,1,0,7,2,2,30,0,0,0.928571,0.625,1,2,14,1,0.5,no-bug
4,5,0,14,15,4,1,13,3,1,172,0,0,0.959184,0.555556,2,4,41.25,1,0.5,no-bug
2,3,0,28,26,1,0,28,2,1,113,0,0,0.857143,0.625,1,1,55,4,2,no-bug
2,1,0,10,11,1,2,8,2,2,29,0,0,0,0.625,0,0,13.5,1,0.5,no-bug
2,4,0,6,4,1,0,6,2,2,11,0,0,0.928571,0.625,1,1,4.5,1,0.5,no-bug
6,6,0,19,32,9,5,14,4,0.95,448,0,0,0.857143,0.44,2,2,73,2,0.8333,no-bug
3,6,0,3,8,3,1,2,2,1.166667,29,0,0,0.979592,1,3,4,7.666667,1,0.3333,no-bug
2,4,0,15,15,1,0,15,2,1,84,0,0,0.928571,0.625,1,1,40,1,0.5,no-bug
2,4,0,14,18,1,0,14,2,1.5,70,0.5,0,0.972222,0.666667,3,3,33,1,0.5,no-bug
2,4,0,19,19,1,0,19,2,1,68,0,0,0.928571,0.625,1,1,32.5,1,0.5,no-bug
3,2,0,24,24,3,0,24,2,1,161,0,0,0.8,0.666667,1,1,51.333333,1,0.3333,no-bug
4,5,0,24,43,4,1,23,3,1,166,0,0,0.923077,0.5,2,2,39.75,1,0.5,no-bug
2,5,0,37,52,1,0,37,2,1,262,0,0,0.9375,0.6,1,1,129.5,1,0.5,no-bug
4,5,0,2,9,6,0,2,2,1.111111,37,0,0,0.92,1,2,2,7.5,1,0.5,no-bug
2,1,0,2,3,1,0,2,2,2,6,0,0,0,0.75,0,0,2,1,0.5,no-bug
2,3,0,8,17,1,0,8,2,1.9,154,0.9,0,0.857143,0.666667,2,2,71,12,6,no-bug
2,3,0,11,14,1,0,11,2,1,74,0,0,0.857143,0.625,1,1,35,5,2.5,no-bug
2,3,0,12,13,1,0,12,2,2,58,0,0,0.857143,0.625,1,1,28,8,4,no-bug
7,6,0,29,57,1,2,27,6,0.833333,429,0,0,0.852941,0.5,3,4,59.857143,1,0.7143,no-bug
2,3,0,7,5,1,0,7,2,2,16,0,0,0.857143,0.625,1,1,7,1,0.5,no-bug
7,4,0,18,23,9,4,14,2,0.888889,84,0,0,0.791667,0.666667,2,4,10.571429,1,0.7143,no-bug
4,5,0,28,39,4,2,26,3,1,226,0,0,0.959184,0.555556,2,4,54,1,0.5,no-bug
2,4,0,13,19,1,0,13,2,1,68,0,0,0.972222,0.666667,3,3,32.5,3,1.5,no-bug
5,4,4,22,22,10,4,18,3,1,107,0,0,0.826087,0.36,2,4,19.8,5,1.6,no-bug
4,2,0,12,9,6,7,5,1,2,20,0,0,0.571429,0.55,1,2,4,1,0.75,no-bug
